calendar_date,tracking_key,bookings
2018-08-11,BE0494F127E6DF5B,0.0
2018-08-29,D0EB3C0D542BA7E6,12.0
2018-08-30,CF6B04DE60D03521,0.0
2018-08-21,1A0CF7AE78569862,102.0
2018-08-30,36BCC11F502AE08B,12.0
2018-08-14,7DC2A1333B79E854,0.0
2018-08-10,56C028C7B2A55C49,0.0
2018-08-18,85C41F9208661C00,6.0
2018-08-15,A0175FD7DABA7DBD,6.0
2018-08-13,D2C340FF1118E377,129.0
2018-07-20,51956DDE09262E12,6.0
2018-06-24,46351AABF4D7C954,27.0
2018-06-23,F00E8DBBBC2168E6,141.0
2018-08-04,8700FBE055FB00A6,75.0
2018-06-20,5800E59001814946,0.0
2018-07-13,FFAE40492E463529,24.0
2018-06-04,CE1A500FCC9D32D8,0.0
2018-06-03,EE209CF4C883BDA6,6.0
2018-06-01,526128502B634529,18.0
2018-08-03,BAFF8F03995A7897,189.0
2018-06-10,AC9B36175657D3AF,6.0
2018-07-18,D003CB28FFCA51E0,3.0
2018-07-03,D250C7F734817968,6.0
2018-07-11,EB26A078290D5C93,0.0
2018-07-11,00A37BF7DA5FB320,33.0
2018-07-03,5D58B38D435054EB,6.0
2018-06-02,896C6A037B0AFD0E,21.0
2018-07-02,3A227E5CF7E7FF79,12.0
2018-06-21,36A40DE846BE41A0,12.0
2018-06-02,0ADB8DB305D4E764,0.0
2018-07-08,DCD217C70952FADC,15.0
2018-07-05,46C1A1602D78AC05,0.0
2018-06-11,97C4141C415AD887,0.0
2018-07-08,1C27D86FC2577A3A,3.0
2018-07-01,7F652A0803E17864,0.0
2018-06-16,6742AC6F32E263CC,0.0
2018-07-03,A3AAA59AEF44FFF8,15.0
2018-06-22,418337DCAB4CAC2E,9.0
2018-07-01,26B69870231BC6EF,24.0
2018-08-27,6FED89E638DAC76F,0.0
2018-07-18,815ACA4E3F40CC3F,0.0
2018-07-10,26B91E46ECF7963E,21.0
2018-07-10,91B2860A41E018AC,0.0
2018-07-10,13671BF7C14159D9,0.0
2018-07-01,D1924F5DC3714945,0.0
2018-08-12,FFA90BC51C6AE08E,0.0
2018-07-15,E88480F83F2C89E4,66.0
2018-07-15,02B7CEE85A7AECB7,0.0
2018-07-22,C04D09AB888ED37D,3.0
2018-07-22,C4305709DC383650,0.0
2018-07-16,5F80C19320829DBA,198.0
2018-06-09,17BA21597133D890,0.0
2018-07-24,E5E233921067155A,3.0
2018-07-24,C6C9B056FAC652CE,39.0
2018-07-26,BCE6B04DD6EF5294,3.0
2018-07-27,50B7A7E082D17361,0.0
2018-07-21,0D5EEF5E64B93458,36.0
2018-07-19,389984CDC7054361,3.0
2018-07-02,64727373FB09C7F3,108.0
2018-07-09,430E57707E65651D,3.0
2018-07-24,318A6BA7C227AFBE,0.0
2018-07-25,45B54CF07401F8FB,0.0
2018-07-26,8B2EA760024CEAC7,3.0
2018-06-29,379AEC4214F83E7C,3.0
2018-07-19,F19C3E3B22C40182,90.0
2018-07-19,F885A01A93E981F8,0.0
2018-07-31,AB8BA0497A5FD2D2,3.0
2018-07-31,8E10DEF2DEAFAFD2,210.0
2018-07-28,09E2236096383EEC,9.0
2018-07-28,8105C8C6C74C6902,6.0
2018-07-30,9E9823FABCF46A34,6.0
2018-06-24,4CDB2F555B8357AD,42.0
2018-06-22,4B943BEFF52A4D59,138.0
2018-06-11,DC279D27E28628EA,6.0
2018-06-28,08EE7996ADBBA28E,0.0
2018-06-18,3E762B47F7BA9102,3.0
2018-07-07,2463018531EF1C22,849.0
2018-07-07,C776C56C015ED063,3.0
2018-07-10,4F91F9023D8B155E,9.0
2018-07-29,0BAC5941068C61EC,3.0
2018-07-25,8B303F80B45E6C5C,3.0
2018-06-12,BE31595BD5C51FDB,3.0
2018-06-08,031CE991014443D5,0.0
2018-07-16,99892F23115F06FA,3.0
2018-06-16,2B32080621F8E17B,6.0
2018-07-19,49189F5351938222,6.0
2018-07-22,D706B194119E1C2F,0.0
2018-06-19,D7C0F7C4C0038643,3.0
2018-06-28,A0632192CBACFB43,21.0
2018-06-21,5BDFC986805750BB,3.0
2018-06-16,63C8BB1C4AFB9975,3.0
2018-06-20,70DF0E9566D64E0D,0.0
2018-06-03,B3AF00B9F6B5BBD9,3.0
2018-08-08,4715860C1608E079,3.0
2018-08-07,1199F11EF5A3939A,0.0
2018-08-10,E50342F3EE3CAFC9,24.0
2018-08-11,8217AB1163A12A68,42.0
2018-08-06,1E80CB0DA46A76B5,3.0
2018-08-22,5FEB9F5253D9DED9,0.0
2018-08-20,9A8205D4FC4B8D80,0.0
2018-08-30,D509A809B88A73E6,0.0
2018-08-13,36D9F1B9C21046CA,18.0
2018-08-29,050EFCB13D129713,21.0
2018-08-12,26B69870231BC6EF,27.0
2018-08-13,70DF0E9566D64E0D,3.0
2018-08-20,BC28E9D24FFBF5A9,0.0
2018-08-16,CF2BC52323742E3A,12.0
2018-08-28,5F9130E97833DFD9,3.0
2018-06-26,049FEB62F55017AD,705.0
2018-07-12,638D0AC4E130EF6F,0.0
2018-06-25,8D26B2435C317B6C,753.0
2018-07-06,026EC997A1356863,3.0
2018-06-16,4A9552F198695EA4,0.0
2018-06-30,49C87FD92BFBDAF9,21.0
2018-07-18,02531C8F628762B9,0.0
2018-07-03,94691353E29958C5,12.0
2018-06-18,11260045B2DDBDD9,3.0
2018-08-03,96754426AB1AD960,6.0
2018-08-03,049FEB62F55017AD,615.0
2018-06-30,2A040F95A703F31F,33.0
2018-06-19,9944A71D6BA646C0,3.0
2018-07-11,C4FD45758E4D007D,3.0
2018-06-11,A5A42122AC063F90,6.0
2018-06-25,19E172ED7D061B75,1209.0
2018-06-05,87357C8313B7F5A4,0.0
2018-06-20,92A070057ABEB769,0.0
2018-06-11,3AEFE6AEB3BFFF8F,48.0
2018-06-20,9B4398EF6C6748CC,0.0
2018-07-08,BE6DC17BE1634A77,0.0
2018-07-08,8A97D31BBDB9D095,0.0
2018-07-05,CD066A2EFD3F3FB7,6.0
2018-06-28,708A2EDC3ECFDBEF,51.0
2018-06-18,9017E63EDEA3D69A,15.0
2018-07-03,71382603E68D4C3A,3.0
2018-06-16,3A26BC17EC2663E3,0.0
2018-08-12,D1924F5DC3714945,0.0
2018-08-21,1DEE707624F068E3,0.0
2018-08-11,7D2CEDEEB86AC422,0.0
2018-08-13,7560D1B7C8ADC4BB,0.0
2018-07-09,2801612462F61C42,3.0
2018-06-12,ACADEA6397A2714C,3.0
2018-07-10,ABD2D86A31D91693,0.0
2018-07-22,0F599B19B6BB8832,3.0
2018-07-22,51478A0CA526A4A2,3.0
2018-07-22,C4179E1BAEFE00F4,3.0
2018-08-02,BA97ECEBAFBF4E60,12.0
2018-06-27,3E462B70DE5940CC,21.0
2018-06-13,6D214202795799F7,903.0
2018-07-09,5A7DB84A368D0D60,195.0
2018-07-24,B33EF5A527FA7E7A,3.0
2018-07-24,BE0494F127E6DF5B,0.0
2018-07-23,774053F07AA8EB57,51.0
2018-07-23,4B62AF0DBA3B9B5C,3.0
2018-07-23,1A0CF7AE78569862,165.0
2018-07-13,E55ED44D8CE57F0C,9.0
2018-06-04,A3AAA59AEF44FFF8,9.0
2018-07-12,82FAD8726C87BC2F,27.0
2018-06-27,A5401B289A737D6D,3.0
2018-07-19,6A049A10260E50C8,0.0
2018-08-01,F94D7048F8FE4C20,3.0
2018-07-20,6523F1B18AE566DA,18.0
2018-07-05,4045B28C38AC29F1,0.0
2018-06-12,6C6B02B8A2ACD7FA,138.0
2018-07-29,F50B42561EDF382C,15.0
2018-08-02,4C16F49E264878FA,12.0
2018-06-20,944C86734E8F8F2E,123.0
2018-06-07,FA63EB7DF4293F9A,0.0
2018-06-22,031CE991014443D5,6.0
2018-07-26,DD1CF0A44950AE95,24.0
2018-06-25,E000A79667AFD51D,24.0
2018-07-03,660163C6DDDB9D58,3.0
2018-06-05,29D47D3530870671,12.0
2018-06-19,55919828C6690A93,6.0
2018-06-15,4A28769C3B8444A5,3.0
2018-06-13,BAF03AACC3A8BF47,0.0
2018-07-04,B7D33CC0AB270142,3.0
2018-08-09,37EE5116381ADEAB,0.0
2018-08-29,3C1D85BDD41F66AE,36.0
2018-08-14,C66590FD63251B8D,21.0
2018-08-29,2EA5C127C2041F5C,6.0
2018-08-17,42A55498FC35CBEC,0.0
2018-08-26,1CA4FAEADA4D8395,3.0
2018-08-24,0D5EEF5E64B93458,63.0
2018-08-07,5749C65F58CAD178,6.0
2018-08-10,BC8C445FF0545F8C,3.0
2018-08-10,548B030DBE022FF8,3.0
2018-08-15,3925F72F25348E8D,0.0
2018-08-13,E0B82A335C8AB620,0.0
2018-08-09,CF4533E41C69037B,6.0
2018-08-17,73C4FAEE24F2846F,9.0
2018-08-27,246690C03BC8C396,6.0
2018-08-22,F952D7F519B7F748,6.0
2018-08-19,379478CA5A6D8FCE,3.0
2018-08-25,379478CA5A6D8FCE,0.0
2018-08-12,E2807D6E922BB722,3.0
2018-08-24,97FB5AEF5185C0B2,0.0
2018-07-19,6E220A5F29080A3F,0.0
2018-06-20,B094564E7122E9FA,9.0
2018-08-04,1B9A6F9DF84799AC,69.0
2018-08-04,3789DBA21D63AF1D,0.0
2018-07-03,505DD92A175E3B41,3.0
2018-06-12,526128502B634529,42.0
2018-07-12,841B730556D88B6B,45.0
2018-07-18,037366A08DEF2BA0,0.0
2018-06-04,8BF3CB61D45841BA,9.0
2018-07-03,0FEF7FABCEB36B2E,6.0
2018-06-02,D003CB28FFCA51E0,3.0
2018-07-05,34F8D7B3302B3937,9.0
2018-06-22,9DF8C760F017F613,36.0
2018-06-12,B1CC16D22B2CB7F5,0.0
2018-06-14,7866994B394FA7AE,9.0
2018-08-22,CC74A649A1EEB539,273.0
2018-08-07,C856A36172EBEC27,6.0
2018-07-10,FD82368A2A40142C,0.0
2018-08-16,1EE37528FDE9CED0,6.0
2018-07-10,A78AA037CD624545,0.0
2018-06-15,F5B461224945CBE8,9.0
2018-07-17,0C1DE0C50F49114B,3.0
2018-06-20,789494EBCB2A2DD2,0.0
2018-06-20,E0B82A335C8AB620,0.0
2018-07-14,B6782CF3EA6382FF,18.0
2018-07-22,1DC7BD108EB4F4B2,3.0
2018-07-22,2C79F512DF003E29,15.0
2018-07-22,B4AD0C32B80F5F06,6.0
2018-07-22,F798C47A51E0179F,0.0
2018-08-02,E58449458E0235D5,3.0
2018-08-02,E227220C0512A092,0.0
2018-06-27,E01E454EDF9BDD65,6.0
2018-06-24,963FFEF4A3E0124D,12.0
2018-07-24,95FBF98829FD6474,3.0
2018-07-23,CE89D57E83D07C2D,6.0
2018-07-23,D2DD5F75817B5A40,9.0
2018-07-26,FC0BBF2DE24B19FD,0.0
2018-07-26,CA0461735134FF4F,57.0
2018-07-27,4B328E2B164032A4,6.0
2018-07-13,0D1AF9E2472EEF78,18.0
2018-07-16,21802F5E2A10F7CE,3.0
2018-07-13,EF4E8E6ED4BCA7E9,69.0
2018-06-09,8AEA82D0EFEFE94F,6.0
2018-06-10,414C163324B10820,0.0
2018-06-16,90E0A80EF00B6D13,6.0
2018-07-12,EF987BCE59A25CB0,0.0
2018-06-07,C4FB28047CE13B4C,3.0
2018-07-19,29D47D3530870671,3.0
2018-08-01,F435C3F0681B338D,0.0
2018-07-31,7C96A87E02ADF986,6.0
2018-07-12,9CE7997A7BDACE46,0.0
2018-07-18,C9EE3911CC588598,0.0
2018-06-11,4AF7AA32E33B326E,6.0
2018-06-27,F58A9A1FB0CC8089,6.0
2018-07-01,85C41F9208661C00,6.0
2018-07-19,FAEA3B31EAFAAAD9,6.0
2018-06-28,ABD2D86A31D91693,3.0
2018-07-23,CDE40BC7C6FBB507,3.0
2018-06-06,FA4948698DB22DF1,9.0
2018-06-08,40581F5B021AAEF1,0.0
2018-06-13,4C49069F2877F564,0.0
2018-06-14,01F2543A6050024D,3.0
2018-08-11,E4BEFC2FFF66F1AB,27.0
2018-08-06,548B030DBE022FF8,0.0
2018-08-14,3B8E5639D329104E,3.0
2018-08-06,1153C2760B2539D8,9.0
2018-08-11,478E47D669BD1572,15.0
2018-08-24,EE23AF568D5BF86D,15.0
2018-08-07,841B730556D88B6B,30.0
2018-08-05,781E157EA8EE9AE0,3.0
2018-08-18,1CA4FAEADA4D8395,3.0
2018-08-08,058868246AFB93FA,147.0
2018-08-20,85C6A55015A2DC04,0.0
2018-08-17,E6F2AD9AA124110B,0.0
2018-08-07,84E5F92A81B4DA66,0.0
2018-08-30,8AF91952D281F750,45.0
2018-06-29,8530426078A861A4,108.0
2018-06-16,E10E795045435202,0.0
2018-07-18,73F007BC0A62523B,0.0
2018-06-21,485550D147A70DE6,6.0
2018-07-03,6C2269275A1E02C3,48.0
2018-06-05,58C8A9000ADC7E3E,0.0
2018-06-29,ADF560E0E0CF0B40,45.0
2018-06-29,2924F5016D3CE8C0,0.0
2018-06-19,18BE8A44B2B4E693,45.0
2018-06-07,F45A3A6A74BE2E33,126.0
2018-06-19,E7BEB049852E9ED4,156.0
2018-06-13,7866994B394FA7AE,6.0
2018-06-19,7081D2446372C8F2,3.0
2018-08-20,1BE4CBE74A49E184,0.0
2018-08-05,C316714D4BEEADC1,3.0
2018-06-24,DD3D0C8F4FBDCA6F,0.0
2018-07-11,8A5F567EC1B03543,27.0
2018-07-09,72146656D2056BBB,63.0
2018-07-14,DD19F9116CA9B010,12.0
2018-06-12,F11C7C495466DE34,3.0
2018-07-15,F3711FB98DBC444E,117.0
2018-07-22,F393E6AE58D5EB42,3.0
2018-07-22,1A8207DA86845FD3,24.0
2018-08-02,DD6B543C69D8C794,0.0
2018-08-02,760FC05D0C942527,0.0
2018-08-02,92DA159BEB4FC57F,6.0
2018-06-17,8A204D9D1C5AACE7,3.0
2018-07-16,34F8D7B3302B3937,12.0
2018-06-17,51956DDE09262E12,42.0
2018-06-12,51956DDE09262E12,9.0
2018-07-01,0612E47617FB6E1B,165.0
2018-07-24,085EC21458A8F368,0.0
2018-07-24,6523F1B18AE566DA,6.0
2018-07-27,9A2663FA9B884F48,99.0
2018-07-13,13D073F7FCE3BCBB,3.0
2018-06-19,C80493194F1E2D29,0.0
2018-07-25,99892F23115F06FA,3.0
2018-07-25,0C1DE0C50F49114B,3.0
2018-07-25,10B99681957D3A0D,0.0
2018-07-29,FFA7541672192177,0.0
2018-08-01,DE0EFF28ED41FCED,15.0
2018-07-06,42A55498FC35CBEC,3.0
2018-06-17,FDAD11A39B3052E5,3.0
2018-07-30,929B8D1966A4D15F,33.0
2018-07-20,E4BEFC2FFF66F1AB,30.0
2018-07-29,F027A7DCD0653C64,21.0
2018-06-08,4B943BEFF52A4D59,141.0
2018-06-07,33612E2A46406585,6.0
2018-06-10,05FEA50436594D5A,0.0
2018-06-09,49B8DAA4F4A4E7D3,0.0
2018-06-29,AA991C085C0E2593,3.0
2018-07-07,031CE991014443D5,3.0
2018-07-20,BD86BE4C99357B40,6.0
2018-06-13,170FE19F301ECD64,3.0
2018-07-15,2801612462F61C42,3.0
2018-06-01,73167ECC267F21D1,12.0
2018-07-19,85C41F9208661C00,6.0
2018-07-21,CDBADF3DB10B0EC7,6.0
2018-07-19,59BB63040D0116E4,0.0
2018-07-19,58C8A9000ADC7E3E,0.0
2018-06-20,0C5AFFBCD9A60495,123.0
2018-06-09,62BE7B615E998E28,0.0
2018-06-25,50A21B4318FB2F95,21.0
2018-06-26,B8889799F62A6216,0.0
2018-06-21,15FF6AB99604FCD5,3.0
2018-06-25,1376047A1C739EC1,3.0
2018-06-26,E5766969D11C1862,3.0
2018-08-02,233D79150131E60F,24.0
2018-08-01,15F07CE6A788B360,0.0
2018-06-19,F2EE6542DA648DBF,6.0
2018-08-10,F42D90C42291FF7E,6.0
2018-08-28,6D214202795799F7,600.0
2018-08-31,1176DCDCAEC13FAF,54.0
2018-08-05,E0D909B4B9A78B9D,231.0
2018-08-30,3DB7B37285EEE8B7,3.0
2018-08-14,DAD3A8DE3EAA23AE,0.0
2018-08-05,6FA3E9A3A7541D18,60.0
2018-08-26,66D36657B2F8687B,6.0
2018-08-20,C45392E22E817F4A,6.0
2018-08-09,60245FE5B7EF1953,0.0
2018-08-09,48F343DD74D482FC,87.0
2018-08-10,8321C1CC28D25E27,3.0
2018-08-26,23353E8C4A065B5D,27.0
2018-08-29,92C4DBE2471F9ECF,27.0
2018-08-17,C960DB964D3E3028,6.0
2018-08-12,85C41F9208661C00,12.0
2018-08-15,49C3326799075618,3.0
2018-08-14,F0C8C59CB652AAB3,39.0
2018-08-04,3A7E78A2C9887FC8,0.0
2018-08-04,3AC13241C2020614,0.0
2018-07-01,23353E8C4A065B5D,51.0
2018-07-18,97C1D1A3A7B45CC1,6.0
2018-06-02,350EE14923639892,24.0
2018-07-08,96754426AB1AD960,9.0
2018-07-18,B11DD4D81A7AF61C,0.0
2018-06-18,B5398148AA4F20ED,942.0
2018-06-10,FD8AF15AA647CAE0,0.0
2018-08-03,CFBEE59B246F39B8,0.0
2018-06-29,DD043EB3C7239C56,3.0
2018-07-18,08C7574CCE9ADC72,3.0
2018-07-04,C625AEA8A769C8B5,93.0
2018-08-03,E5766969D11C1862,3.0
2018-07-05,FBD1A35860AF5352,21.0
2018-06-02,037366A08DEF2BA0,0.0
2018-06-12,1176DCDCAEC13FAF,87.0
2018-06-18,2F0CF287101B9A4F,3.0
2018-06-25,FFDDFDD32EB4993E,0.0
2018-06-10,B927FC557431172E,9.0
2018-06-25,9017E63EDEA3D69A,9.0
2018-06-26,6B979E5283E82EAE,3.0
2018-08-28,5519906D76D212C5,12.0
2018-08-24,DDF48676CD47935C,0.0
2018-08-22,BF64E0BFA436BD25,0.0
2018-07-10,F2793A3ACED5161F,9.0
2018-07-10,4587164FB3CC7750,3.0
2018-06-22,634AC19F5D4785D7,0.0
2018-07-17,5F80C19320829DBA,192.0
2018-07-14,36271379DD9BC2CC,0.0
2018-07-14,58BB5E599D1CB063,81.0
2018-06-10,F43167769972F763,3.0
2018-08-12,F3FC01E2A1D25707,12.0
2018-08-25,760FDA989BEAA109,6.0
2018-07-15,3A0980A5E2DC0853,207.0
2018-07-15,21C48D92A8DCA1E4,0.0
2018-07-22,78B4E6D4955BFAC7,12.0
2018-07-22,662F49A29C16DF1E,0.0
2018-07-21,C2CEA37B06F7240C,0.0
2018-08-02,DA5BFA15652E7D64,24.0
2018-08-02,4EA19DDD0E294256,24.0
2018-07-16,5FFEEBA3150CA4C1,3.0
2018-06-10,41C6DF95111BBB18,3.0
2018-07-24,70E3EA2C4A095F3F,3.0
2018-07-23,CFBC3D33537BC47F,6.0
2018-07-23,8CE128FFD63C3433,3.0
2018-07-27,1A723171928C1FC7,3.0
2018-07-13,1A723171928C1FC7,6.0
2018-07-30,AD5205DD4BDA68DF,0.0
2018-07-31,5AD843315919EA0D,0.0
2018-07-03,CDAB01B264C162A2,39.0
2018-07-12,6CDED82CD73979E1,3.0
2018-07-13,71B9D5E5B49F89A5,3.0
2018-07-25,6B81DFFE00018601,3.0
2018-07-23,5815B3B7476DF440,3.0
2018-06-08,5687FC5A2D17068A,3.0
2018-06-10,EEC4B869927FDD2E,3.0
2018-07-19,36271379DD9BC2CC,3.0
2018-07-19,8BF5F5980F86FCE5,3.0
2018-07-19,26B69870231BC6EF,21.0
2018-07-19,23353E8C4A065B5D,42.0
2018-07-31,E0F5780FA1EB140D,6.0
2018-08-01,73C4FAEE24F2846F,6.0
2018-07-05,CCBFA4C35696CEBC,0.0
2018-07-20,ED8752691B1A3229,6.0
2018-07-20,70E3EA2C4A095F3F,3.0
2018-06-17,95669D610CA4531B,12.0
2018-06-23,8FBB0CA870080C0D,135.0
2018-06-12,3C3E91AAA6EEF73A,6.0
2018-06-26,2B8BD8DA481EC439,0.0
2018-06-03,778CF54CFDEEB0FF,48.0
2018-07-06,DE0EFF28ED41FCED,15.0
2018-06-26,80275F85D145D8C5,0.0
2018-06-25,F6DC5869EA654FBD,105.0
2018-07-17,C8586BC272F4CE67,12.0
2018-06-03,1E974089A32133DF,6.0
2018-06-13,B0D66A371CEA0145,3.0
2018-06-23,5899ECC3B259F9AD,0.0
2018-06-09,84867D13DBCDB1BB,0.0
2018-07-14,49189F5351938222,15.0
2018-07-03,0BAC5941068C61EC,6.0
2018-08-03,6381D2E7DBA2996B,6.0
2018-08-02,C56E826406A3B7B6,9.0
2018-08-14,4FF020D1C54075F0,0.0
2018-08-06,042CE28DE0E98FA9,3.0
2018-08-16,86E9094B483FCE06,333.0
2018-08-22,D852841933D895BA,42.0
2018-08-23,5C60C7EDA416DCE2,0.0
2018-08-14,BF74A2FC374DA3BF,45.0
2018-08-31,6CCB883CFF8A459F,0.0
2018-08-29,B94E1B23FEC0C76A,0.0
2018-08-10,0DC4EC465130BA92,3.0
2018-08-16,4C8CDB8718E3ABB1,3.0
2018-08-21,E7BEB049852E9ED4,108.0
2018-08-09,EC98D1FBD5EBBF30,3.0
2018-08-08,926DDFFA28A15B78,6.0
2018-08-10,B52491C61CC3A776,3.0
2018-08-07,F2CCD2CD5F3FA4C2,0.0
2018-08-21,D0E4BCD77584C323,0.0
2018-08-23,96789D90E8EB1DFD,18.0
2018-08-27,6D5F9D366B929EDD,9.0
2018-07-15,7B2C415E7749EA49,0.0
2018-08-04,ED929550D0A801D8,0.0
2018-08-04,839D41C1953623B3,0.0
2018-06-29,393B29CB7D05DCB8,12.0
2018-06-11,49C87FD92BFBDAF9,48.0
2018-06-07,8372BBA8F1F8A4E7,3.0
2018-06-11,102CC13F4C343A19,6.0
2018-08-03,ED500D40A9AE865A,3.0
2018-07-11,364D0BFB7EBEFF2B,42.0
2018-07-11,E038C3B822F5F17D,3.0
2018-06-07,ED614C9E31D539AE,3.0
2018-07-09,1B05561DF3C6784D,3.0
2018-07-08,2B8BD8DA481EC439,0.0
2018-07-05,92CFD8160EA7DC1C,15.0
2018-06-12,ED8752691B1A3229,15.0
2018-06-18,EEAEC72A92AE3AC1,0.0
2018-06-24,6AE212BD402AF9E5,3.0
2018-08-18,D1924F5DC3714945,0.0
2018-08-12,090D22E1038A40A0,0.0
2018-07-10,C811F33BD58CABD2,57.0
2018-06-08,97DEBBC6F9D40067,0.0
2018-06-05,D1924F5DC3714945,0.0
2018-08-24,EE209CF4C883BDA6,9.0
2018-07-03,1B5CAD48ED4E0DA8,24.0
2018-07-21,84505F635CAC8947,0.0
2018-08-02,B151BDCBB9F9566B,3.0
2018-07-08,A9BF37760B8DC43C,189.0
2018-07-16,79EDDEDB30FCEF15,21.0
2018-07-24,7262F4C9130BF91B,6.0
2018-07-23,334307C30BACF065,0.0
2018-07-13,6E16FB72CECA3F0A,0.0
2018-07-13,AE8A9ECA2474BAEA,6.0
2018-07-19,A9BC93811566E8CE,3.0
2018-06-21,64727373FB09C7F3,27.0
2018-06-11,74EBF9670EA56D76,0.0
2018-07-12,BEA444ABEA68E136,9.0
2018-07-19,C0DC1CAA63CD2682,9.0
2018-08-02,8D2076D99131123C,3.0
2018-07-06,BDBCB2C235440000,105.0
2018-07-20,61E18E3338F9D440,3.0
2018-07-20,6C6B02B8A2ACD7FA,69.0
2018-06-28,C811F33BD58CABD2,57.0
2018-07-28,5519906D76D212C5,6.0
2018-06-09,27181945D4CCFDBD,30.0
2018-06-28,A52493DF2DA65104,141.0
2018-06-14,77631BA11AC714C1,3.0
2018-06-01,517DA49CD098A01B,24.0
2018-07-07,A9997AD0927FB62D,0.0
2018-07-29,F2CCD2CD5F3FA4C2,0.0
2018-06-22,8A3D7B4964AF2393,0.0
2018-06-12,E5E233921067155A,0.0
2018-06-16,441D772950C3EADB,3.0
2018-06-29,66136B5A8BB6B009,0.0
2018-06-12,B33EF5A527FA7E7A,0.0
2018-06-07,1C00E21BBB436389,0.0
2018-06-11,8835D086E4EAD4D5,6.0
2018-06-24,EA6A3F4F74455648,0.0
2018-06-11,8569B6779BB6E801,6.0
2018-06-20,A9C0C99576FFF8C3,6.0
2018-06-27,38441C862BC836A0,3.0
2018-06-14,15D541FBD9B1E3C9,0.0
2018-06-18,50A21B4318FB2F95,0.0
2018-08-31,51956DDE09262E12,3.0
2018-08-09,9FFA26A7FBC5AB19,0.0
2018-08-22,82F26F7DCA38E8E8,99.0
2018-08-23,C7710DADD21C270E,6.0
2018-08-17,0DC4EC465130BA92,3.0
2018-08-24,65BA79FFD76BA804,0.0
2018-08-07,BEA444ABEA68E136,6.0
2018-08-07,6B6C76CAF21DABAB,0.0
2018-08-28,01F2543A6050024D,0.0
2018-08-11,3398902EBE643D71,3.0
2018-08-06,F75BAEC80C3528C5,0.0
2018-08-31,7711B552E6A09930,9.0
2018-08-20,80E6B3E41802C39A,0.0
2018-08-26,E13C40B15D2B2F72,12.0
2018-07-01,C664293A8468F408,603.0
2018-07-09,FCE5DB6BFA11FF75,6.0
2018-08-04,B6E1C5A8CA2AD6A6,6.0
2018-08-04,B794F594D36DE068,0.0
2018-06-01,7D2CEDEEB86AC422,0.0
2018-06-23,E0D909B4B9A78B9D,180.0
2018-07-18,50E44AB04CBF376F,0.0
2018-06-26,B41BCAC31305DA52,0.0
2018-06-21,FD69635D1C3DA0D3,33.0
2018-06-17,95FBF98829FD6474,0.0
2018-06-23,6567C883190073CD,3.0
2018-06-11,EF4B8513EE73ADBD,24.0
2018-06-21,2CCA6F1FCCB93EC4,3.0
2018-07-08,8CABB340A9A144B0,324.0
2018-06-17,B1CC16D22B2CB7F5,3.0
2018-06-27,EC98D1FBD5EBBF30,9.0
2018-08-21,18BE8A44B2B4E693,24.0
2018-08-29,228D3FA5008C9EC2,18.0
2018-07-10,3CB64EEED65ABDC1,0.0
2018-07-10,1AF724E0CE757356,3.0
2018-07-14,1CA4FAEADA4D8395,0.0
2018-06-14,23C1F672E3A9ACC6,12.0
2018-08-14,1C89C7BC2A30784D,6.0
2018-08-15,D167CA24B10452D9,3.0
2018-07-15,101AFC1DBA267F9C,9.0
2018-07-22,5BE73ECE8CB94349,9.0
2018-07-22,1591A57E29543879,12.0
2018-07-22,C455A1C328CD022E,6.0
2018-07-21,65BA79FFD76BA804,0.0
2018-08-02,1F33AE52389E8301,9.0
2018-06-26,96754426AB1AD960,3.0
2018-07-05,0C1DE0C50F49114B,3.0
2018-07-16,B36AC0D6E4255FC9,0.0
2018-07-15,7BA33C91792D2BE4,3.0
2018-07-03,F027A7DCD0653C64,9.0
2018-06-03,85C1CD6B859A1814,0.0
2018-06-06,C856A36172EBEC27,12.0
2018-07-24,ED8752691B1A3229,12.0
2018-07-23,001F11C3572D1E57,0.0
2018-07-26,EA50D224F38D08CD,18.0
2018-06-01,75B38E14EC3ACD24,3.0
2018-06-02,5C8116C3E0461E53,0.0
2018-07-05,99892F23115F06FA,0.0
2018-07-20,7D2CEDEEB86AC422,0.0
2018-06-19,D6AECC5EC6109D69,6.0
2018-07-19,B6782CF3EA6382FF,6.0
2018-08-01,5C32FF1E0A125864,9.0
2018-07-28,2F388EEA56B13B4D,6.0
2018-06-18,76E721B4EA4F96F6,6.0
2018-07-30,85C6A55015A2DC04,12.0
2018-06-11,C8E9078C9330602C,120.0
2018-07-31,C501E3149935B75A,3.0
2018-07-28,847761C20834D9D3,3.0
2018-06-11,6EA0B6B4B490C1F5,0.0
2018-06-29,173193F7F55601DE,30.0
2018-06-09,54B3285FBBAC8250,3.0
2018-06-22,FF2E32B891EE2439,3.0
2018-06-27,9EAD77A00D1A7857,15.0
2018-07-31,53B1CAC94CC047B6,0.0
2018-06-12,BD86BE4C99357B40,3.0
2018-07-22,97460C6409B4AE9C,0.0
2018-06-14,760FDA989BEAA109,18.0
2018-07-20,AB4F808F9E9DC7E9,0.0
2018-06-23,3A41B2BB6C440522,6.0
2018-06-13,D47197BFCF6F1D18,6.0
2018-06-25,9E0BB64D7A4F8179,3.0
2018-06-07,A4430FA71829B9FF,3.0
